id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
32689,GFYE,medium_airport,Yengema Airport,8.61047,-11.0454,1300.0,AF,SL,SL-E,Yengema,no,GFYE,WYE,GFYE,,,https://en.wikipedia.org/wiki/Yengema_Airport,
3097,GGOV,medium_airport,Osvaldo Vieira International Airport,11.894800186157228,-15.65369987487793,129.0,AF,GW,GW-BS,Bissau,yes,GGOV,OXB,GGOV,,,https://en.wikipedia.org/wiki/Osvaldo_Vieira_International_Airport,
3098,GLMR,medium_airport,Spriggs Payne Airport,6.28906,-10.7587,25.0,AF,LR,LR-MO,Monrovia,yes,GLMR,MLW,GLMR,,,https://en.wikipedia.org/wiki/Spriggs_Payne_Airport,
3099,GLRB,large_airport,Roberts International Airport,6.23379,-10.3623,31.0,AF,LR,LR-MG,Monrovia,yes,GLRB,ROB,GLRB,,,https://en.wikipedia.org/wiki/Roberts_International_Airport,
3101,GMAD,large_airport,Al Massira Airport,30.322478,-9.412003,250.0,AF,MA,MA-09,Agadir (Temsia),yes,GMAD,AGA,GMAD,,http://www.agadir-airport.com/en/index.php,https://en.wikipedia.org/wiki/Al_Massira_Airport,
3102,GMAT,medium_airport,Tan Tan Airport,28.44820022583008,-11.161299705505373,653.0,AF,MA,MA-10,Tan Tan,yes,GMAT,TTA,GMAT,,,https://en.wikipedia.org/wiki/Tan_Tan_Airport,Plage Blanche Airport
429847,GMAZ,medium_airport,Zagora Airport,30.263858,-5.853341,2414.0,AF,MA,MA-08,Zagora,no,GMAZ,OZG,GMAZ,,,https://en.wikipedia.org/wiki/Zagora_Airport,
300605,GMFB,medium_airport,Bouarfa Airport,32.514306,-1.983056,3630.0,AF,MA,MA-02,Bouarfa,no,GMFB,UAR,GMFB,,,https://en.wikipedia.org/wiki/Bouarfa_Airport,
3103,GMFF,large_airport,Fes Saïss International Airport,33.927299,-4.97796,1900.0,AF,MA,MA-03,Saïss,yes,GMFF,FEZ,GMFF,,,https://en.wikipedia.org/wiki/Sa%C3%AFss_Airport,
3105,GMFK,medium_airport,Moulay Ali Cherif Airport,31.9475002289,-4.39833021164,3428.0,AF,MA,MA-08,Errachidia,yes,GMFK,ERH,GMFK,,,https://en.wikipedia.org/wiki/Moulay_Ali_Cherif_Airport,
3106,GMFM,medium_airport,Bassatine Airport,33.879101,-5.51512,1890.0,AF,MA,MA-03,Meknes,no,GMFM,MEK,GMFM,,,https://en.wikipedia.org/wiki/Bassatine_Air_Base,
3107,GMFO,medium_airport,Oujda Angads Airport,34.789558,-1.926041,1535.0,AF,MA,MA-02,Ahl Angad,yes,GMFO,OUD,GMFO,,,https://en.wikipedia.org/wiki/Angads_Airport,Oujda Airfield
3108,GMMA,medium_airport,Smara Airport,26.731987,-11.683655,350.0,AF,EH,EH-U-A,Smara,no,GMMA,SMW,GMMA,,,https://en.wikipedia.org/wiki/Smara_Airport,"GSMA, Semara"
3109,GMME,large_airport,Rabat-Salé Airport,34.051498,-6.75152,276.0,AF,MA,MA-04,Rabat,yes,GMME,RBA,GMME,,https://www.onda.ma/en/Our-Airports/Rabat-Sale-Airport,https://en.wikipedia.org/wiki/Sale_Airport,
3110,GMMH,medium_airport,Dakhla Airport,23.7183,-15.932,36.0,AF,EH,EH-U-A,Dakhla,yes,GMMH,VIL,GMMH,,,https://en.wikipedia.org/wiki/Dakhla_Airport,"GSVO, Villa Cisneros, Dajla, Oued Ed-Dahab"
3111,GMMI,medium_airport,Essaouira-Mogador Airport,31.397499,-9.68167,384.0,AF,MA,MA-07,Essaouira,yes,GMMI,ESU,GMMI,,,https://en.wikipedia.org/wiki/Essaouira-Mogador_Airport,
3112,GMML,medium_airport,Hassan I Airport,27.142467,-13.224947,207.0,AF,EH,EH-U-A,El Aaiún,yes,GMML,EUN,GMML,,,https://en.wikipedia.org/wiki/Hassan_Airport,"GSAI, Laâyoune"
3113,GMMN,large_airport,Mohammed V International Airport,33.3675,-7.58997,656.0,AF,MA,MA-06,Casablanca,yes,GMMN,CMN,GMMN,,http://www.onda.ma/ONDA/Fr/Espaces/EspacePassagers/LeReseauAeroportuaireONDA/Lesaeroports/Fiches+d%E2%80%99identit%C3%A9+par+a%C,https://en.wikipedia.org/wiki/Mohammed_V_International_Airport,"CAS, Casabianca, Nouasseur"
3114,GMMW,medium_airport,Nador Al Aaroui International Airport,34.9888,-3.02821,574.0,AF,MA,MA-02,Al Aaroui,yes,GMMW,NDR,GMMW,,,https://en.wikipedia.org/wiki/Nador_International_Airport,"Al Aroui International Airport, Arwi"
3115,GMMX,large_airport,Menara Airport,31.606899,-8.0363,1545.0,AF,MA,MA-07,Marrakech,yes,GMMX,RAK,GMMX,,,https://en.wikipedia.org/wiki/Menara_International_Airport,"Marakesh, Marrakesh"
3116,GMMY,medium_airport,Kenitra Air Base,34.298901,-6.59588,16.0,AF,MA,MA-04,Kenitra,no,,NNA,GMMP,,,https://en.wikipedia.org/wiki/Kenitra_Air_Base,"Craw Field, Naval Air Station Port Lyautey"
3117,GMMZ,medium_airport,Ouarzazate Airport,30.9391002655,-6.909430027010001,3782.0,AF,MA,MA-08,Ouarzazate,yes,GMMZ,OZZ,GMMZ,,,https://en.wikipedia.org/wiki/Ouarzazate_Airport,
3119,GMTA,medium_airport,Cherif Al Idrissi Airport,35.177101,-3.83952,95.0,AF,MA,MA-01,Al Hoceima,no,GMTA,AHU,GMTA,,,https://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport,
3120,GMTN,medium_airport,Sania Ramel Airport,35.594299,-5.32002,10.0,AF,MA,MA-01,Tétouan,yes,,TTU,GMTN,,,https://en.wikipedia.org/wiki/Sania_Ramel_Airport,"Saniat R'mel, Saniet R'mel"
3121,GMTT,large_airport,Tangier Ibn Battuta Airport,35.731741,-5.921459,62.0,AF,MA,MA-01,Tangier,yes,GMTT,TNG,GMTT,,,https://en.wikipedia.org/wiki/Tangier_Ibn_Battouta_Airport,"Tanger-Boukhalef Airport, Aéroport de Tanger-Ibn Battouta"
325736,GOBD,large_airport,Blaise Diagne International Airport,14.670878,-17.072829,290.0,AF,SN,SN-DK,Dakar,yes,GOBD,DSS,GOBD,,http://www.dakaraeroport.com/,https://en.wikipedia.org/wiki/Blaise_Diagne_International_Airport,diass airport
3122,GOGG,medium_airport,Ziguinchor Airport,12.5556,-16.281799,75.0,AF,SN,SN-ZG,Ziguinchor,no,GOGG,ZIG,GOGG,,,https://en.wikipedia.org/wiki/Ziguinchor_Airport,Basse Casamance
3123,GOGS,medium_airport,Cap Skirring Airport,12.39533,-16.748,52.0,AF,SN,SN-ZG,Cap Skirring,yes,GOGS,CSK,GOGS,,,https://en.wikipedia.org/wiki/Cap_Skirring_Airport,
3124,GOOK,medium_airport,Kaolack Airport,14.146900177001951,-16.051300048828125,26.0,AF,SN,SN-FK,Kaolack,no,GOOK,KLC,GOOK,,,https://en.wikipedia.org/wiki/Kaolack_Airport,
3125,GOOY,medium_airport,Léopold Sédar Senghor International Airport,14.7397,-17.4902,85.0,AF,SN,SN-DK,Dakar,no,GOOY,DKR,GOOY,,http://www.aeroportdakar.com/,https://en.wikipedia.org/wiki/Dakar-Yoff-L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport,Yoff
31879,GOSM,medium_airport,Ouro Sogui Airport,15.5936,-13.3228,85.0,AF,SN,SN-MT,Ouro Sogui,no,GOSM,MAX,GOSM,,,https://en.wikipedia.org/wiki/Ouro_Sogui_Airport,
3126,GOSS,medium_airport,Saint Louis Airport,16.049814,-16.461039,9.0,AF,SN,SN-SL,Saint Louis,no,GOSS,XLS,GOSS,,,https://en.wikipedia.org/wiki/Saint_Louis_Airport,
3127,GOTB,medium_airport,Bakel Airport,14.847299575805664,-12.468299865722656,98.0,AF,SN,SN-TC,Bakel,no,GOTB,BXE,GOTB,,,https://en.wikipedia.org/wiki/Bakel_Airport,
3128,GOTK,medium_airport,Kédougou Airport,12.57229995727539,-12.22029972076416,584.0,AF,SN,SN-TC,Kédougou,no,GOTK,KGG,GOTK,,,https://en.wikipedia.org/wiki/K%C3%A9dougou_Airport,
3129,GOTT,medium_airport,Tambacounda Airport,13.7368,-13.6531,161.0,AF,SN,SN-TC,Tambacounda,no,GOTT,TUD,GOTT,,,https://en.wikipedia.org/wiki/Tambacounda_Airport,
323315,GQNO,large_airport,Nouakchott–Oumtounsy International Airport,18.31,-15.969722,9.0,AF,MR,MR-NKC,Nouakchott,yes,GQNO,NKC,GQNO,,https://www.aeroport-nouakchott.com/en/index_en.php,https://en.wikipedia.org/wiki/Nouakchott%E2%80%93Oumtounsy_International_Airport,"Nouakchott, Oumtounsy"
3137,GQPA,medium_airport,Atar International Airport,20.506799697875977,-13.04319953918457,734.0,AF,MR,MR-07,Atar,no,GQPA,ATR,GQPA,,,https://en.wikipedia.org/wiki/Atar_International_Airport,
3138,GQPP,medium_airport,Nouadhibou International Airport,20.9330997467041,-17.030000686645508,24.0,AF,MR,MR-08,Nouadhibou,yes,GQPP,NDB,GQPP,,,https://en.wikipedia.org/wiki/Nouadhibou_International_Airport,
3146,GUCY,medium_airport,Conakry International Airport,9.57689,-13.612,72.0,AF,GN,GN-C,Conakry,yes,GUCY,CKY,GUCY,,http://www.aeroport-conakry.com/aeroport_international_de_conakry.php,https://en.wikipedia.org/wiki/Conakry_International_Airport,Gbessia International Airport
3150,GVAC,large_airport,Amílcar Cabral International Airport,16.7414,-22.9494,177.0,AF,CV,CV-B,Espargos,yes,GVAC,SID,GVAC,,,https://en.wikipedia.org/wiki/Am%C3%ADlcar_Cabral_International_Airport,Sal Island
3151,GVBA,medium_airport,Rabil Airport,16.136499404907227,-22.888900756835938,69.0,AF,CV,CV-B,Rabil,yes,GVBA,BVC,GVBA,,,https://en.wikipedia.org/wiki/Rabil_Airport,Boa Vista Island
3152,GVMA,medium_airport,Maio Airport,15.15590000152588,-23.213699340820312,36.0,AF,CV,CV-S,Vila do Maio,yes,GVMA,MMO,GVMA,,,https://en.wikipedia.org/wiki/Maio_Airport,Maio Island
3153,GVNP,large_airport,Nelson Mandela International Airport,14.941126,-23.484728,230.0,AF,CV,CV-S,Praia,yes,GVNP,RAI,GVNP,,https://www.vinci-airports.cv/aeroporto_asa/aeroporto-internacional-nelson-mandela/,https://en.wikipedia.org/wiki/Francisco_Mendes_International_Airport,Santiago Island
3154,GVSN,medium_airport,Preguiça Airport,16.588852,-24.284132,669.0,AF,CV,CV-B,Preguiça,yes,GVSN,SNE,GVSN,,,https://en.wikipedia.org/wiki/Pregui%C3%A7a_Airport,Sao Nicolau Island
3155,GVSV,medium_airport,São Pedro Airport,16.8332,-25.0553,66.0,AF,CV,CV-B,São Pedro,yes,GVSV,VXE,GVSV,,,https://en.wikipedia.org/wiki/S%C3%A3o_Pedro_Airport,São Vicente Island
3157,HAAB,large_airport,Addis Ababa Bole International Airport,8.97789,38.799301,7630.0,AF,ET,ET-AA,Addis Ababa,yes,HAAB,ADD,HAAB,,http://www.ethiopianairports.com,https://en.wikipedia.org/wiki/Bole_International_Airport,"Haile Selassie I, Bole International Airport"
3159,HAAM,medium_airport,Arba Minch Airport,6.03939,37.5905,3901.0,AF,ET,ET-SN,Arba Minch,yes,HAAM,AMH,HAAM,,,https://en.wikipedia.org/wiki/Arba_Minch_Airport,"Gantar, Minghi"
3160,HAAX,medium_airport,Axum Airport,14.1468,38.7728,6959.0,AF,ET,ET-TI,Axum,yes,HAAX,AXU,HAAX,,,https://en.wikipedia.org/wiki/Axum_Airport,"Aksum, Emperor Yohannes IV Airport"
3161,HABD,medium_airport,Bahir Dar Airport,11.6081,37.321602,5978.0,AF,ET,ET-AM,Bahir Dar,yes,HABD,BJR,HABD,,,https://en.wikipedia.org/wiki/Bahir_Dar_Airport,Dejazmach Belay Zeleke
3162,HADR,medium_airport,Aba Tenna Dejazmach Yilma International Airport,9.624699592590332,41.85419845581055,3827.0,AF,ET,ET-DD,Dire Dawa,yes,HADR,DIR,HADR,,,https://en.wikipedia.org/wiki/Aba_Tenna_Dejazmach_Yilma_International_Airport,
3163,HAGM,medium_airport,Gambela Airport,8.12876,34.563099,1614.0,AF,ET,ET-GA,Gambela,yes,HAGM,GMB,HAGM,,,https://en.wikipedia.org/wiki/Gambela_Airport,Gambela National Park
3164,HAGN,medium_airport,Gondar Airport,12.5199,37.433998,6449.0,AF,ET,ET-AM,Azezo,yes,HAGN,GDQ,HAGN,,,https://en.wikipedia.org/wiki/Gondar_Airport,"Atse Tewodros,, Emperor Tewodros"
3165,HAGO,medium_airport,Gode Airport,5.93513011932,43.5786018372,834.0,AF,ET,ET-SO,Gode,yes,HAGO,GDE,HAGO,,,https://en.wikipedia.org/wiki/Gode_Airport,Iddiole
300239,HAHM,medium_airport,Harar Meda Airport,8.7163,39.0059,6201.0,AF,ET,ET-OR,Debre Zeyit,no,,QHR,HAHM,,,https://en.wikipedia.org/wiki/Harar_Meda_Airport,አባጤናደጃ ደጃደጃ
313314,HAJJ,medium_airport,Wilwal International Airport,9.3325,42.9121,5954.0,AF,ET,ET-SO,Jijiga,yes,HAJJ,JIJ,HAJJ,,,https://en.wikipedia.org/wiki/Jijiga_Airport,Garaad Wiil-Waal
3166,HAJM,medium_airport,Jimma Airport,7.66609001159668,36.81660079956055,5500.0,AF,ET,ET-OR,Jimma,yes,HAJM,JIM,HAJM,,,https://en.wikipedia.org/wiki/Aba_Segud_Airport,
30612,HAKD,medium_airport,Kebri Dahar Airport,6.732577,44.241339,1800.0,AF,ET,ET-SO,Kebri Dahar,yes,HAKD,ABK,HAKD,,,https://en.wikipedia.org/wiki/Kabri_Dar_Airport,Kabri Dar
30664,HALA,medium_airport,Hawassa International Airport,7.099869,38.396187,5450.0,AF,ET,ET-XSD,Hawassa,yes,HALA,AWA,HALA,,,https://en.wikipedia.org/wiki/Awasa_Airport,Awasa
3168,HAMK,medium_airport,Alula Aba Nega Airport,13.4674,39.533501,7396.0,AF,ET,ET-TI,Mekele,yes,HAMK,MQX,HAMK,,,https://en.wikipedia.org/wiki/Alula_Aba_Airport,
3169,HASO,medium_airport,Asosa Airport,10.018500328063965,34.586299896240234,5100.0,AF,ET,ET-BE,Asosa,yes,HASO,ASO,HASO,,,https://en.wikipedia.org/wiki/Asosa_Airport,
3170,HBBA,medium_airport,Bujumbura Melchior Ndadaye International Airport,-3.32402,29.318501,2582.0,AF,BI,BI-BM,Bujumbura,yes,HBBA,BJM,HBBA,,,https://en.wikipedia.org/wiki/Bujumbura_International_Airport,
3171,HCMH,medium_airport,Egal International Airport,9.513207,44.082389,4471.0,AF,SO,SO-WO,Hargeisa,yes,HCMH,HGA,HCMH,,,https://en.wikipedia.org/wiki/Hargeisa_International_Airport,"Madaarka Caalamiga a ee Cigaal, مطار هرجيسا إيغال الدولية‎)"
3172,HCMI,medium_airport,Berbera Airport,10.385035,44.936723,30.0,AF,SO,SO-WO,Berbera,yes,HCMI,BBO,HCMI,,,https://en.wikipedia.org/wiki/Berbera_Airport,
3173,HCMK,medium_airport,Kismayo Airport,-0.377353,42.459202,49.0,AF,SO,SO-JH,Kismayo,no,HCMK,KMU,HCMK,,,https://en.wikipedia.org/wiki/Kismayo_Airport,"Kisimayu, كيسمايو المطار"
31899,HCMM,medium_airport,Aden Adde International Airport,2.014440059661865,45.3046989440918,29.0,AF,SO,SO-BN,Mogadishu,yes,HCMM,MGQ,HCMM,,,https://en.wikipedia.org/wiki/Aden_Adde_International_Airport,HCCM
3174,HDAM,large_airport,Djibouti-Ambouli Airport,11.5473,43.1595,49.0,AF,DJ,DJ-DJ,Djibouti City,yes,HDAM,JIB,HDAM,,,https://en.wikipedia.org/wiki/Djibouti-Ambouli_International_Airport,Camp Lemonnier
42471,HE16,medium_airport,Birma Air Base,30.836599,30.936001,,AF,EG,EG-GH,Tanta,no,,,HE16,,,,
2368,HE28,medium_airport,Gebel El Basur Air Base,30.540501,30.5602,85.0,AF,EG,EG-BH,Markaz Ad Delingat,no,,,,,,,
2372,HE32,medium_airport,Al Mansurah Airbase,30.9676,31.4342,13.0,AF,EG,EG-DK,Mansoura,no,,,,,,,
2375,HE35,medium_airport,Abu Suwayr Air Base,30.57270050048828,32.095298767089844,49.0,AF,EG,EG-IS,Abu Suwayr,no,,,,,,,
2376,HE36,medium_airport,Bardawil International Airport,30.410714,33.15535,1060.0,AS,EG,EG-SIN,El Hassana,no,,RDL,,,,https://en.wikipedia.org/wiki/Bir_Gifgafa_Airfield,"Jafjafa Well, Bir Gifgafa, HE36"
2377,HE37,medium_airport,Bilbeis Air Base,30.394899,31.6014,90.0,AF,EG,EG-SHR,Bilbeis,no,,,,,,https://en.wikipedia.org/wiki/Egyptian_Air_Academy,"Bilbays, Belbeis"
2382,HE42,medium_airport,Quesna Airport,30.579,31.1292,33.0,AF,EG,EG-MNF,Quesna,no,,,,,,,"Quweisna, قويسنا"
3175,HEAL,medium_airport,El Alamein International Airport,30.924324,28.46161,154.0,AF,EG,EG-MT,El Alamein,yes,HEAL,DBB,HEAL,,,https://en.wikipedia.org/wiki/El_Alamein_International_Airport,"Al Alamain, Al Alamayn, العلمين‎"
3176,HEAR,medium_airport,El Arish International Airport,31.078565,33.836791,118.0,AS,EG,EG-SIN,El Arish,yes,HEAR,AAC,HEAR,,,https://en.wikipedia.org/wiki/El_Arish_International_Airport,
3177,HEAT,medium_airport,Asyut International Airport,27.050818,31.016309,748.0,AF,EG,EG-AST,Asyut,yes,HEAT,ATZ,HEAT,,,https://en.wikipedia.org/wiki/Assiut_Airport,Asyut
3179,HEAZ,medium_airport,Almaza Air Force Base,30.091702,31.359739,246.0,AF,EG,EG-C,El Nozha,no,,,HEAZ,,,https://en.wikipedia.org/wiki/Almaza_Air_Base,
3180,HEBA,medium_airport,Borj El Arab International Airport,30.93249,29.696437,171.0,AF,EG,EG-ALX,Alexandria,yes,HEBA,HBE,HEBA,,,https://en.wikipedia.org/wiki/Borg_El_Arab_Airport,
3181,HEBL,medium_airport,Abu Simbel Airport,22.367657,31.609962,614.0,AF,EG,EG-ASN,Abu Simbel,yes,HEBL,ABS,HEBL,,,https://en.wikipedia.org/wiki/Abu_Simbel_Airport,
3182,HEBS,medium_airport,Bani Sweif Air Base,29.20224,31.013471,102.0,AF,EG,EG-BNS,Bani Sweif,no,,,HEBS,,,,
3183,HECA,large_airport,Cairo International Airport,30.111534,31.396694,322.0,AF,EG,EG-C,Cairo,yes,HECA,CAI,HECA,,,https://en.wikipedia.org/wiki/Cairo_International_Airport,
2356,HECP,medium_airport,Capital International Airport,30.074293,31.84296,761.0,AF,EG,EG-C,New Cairo,no,,CCE,HECP,,http://www.avit.com.eg/index.php/projects/item/138-katameya-airport,https://en.wikipedia.org/wiki/Capital_International_Airport_(Egypt),HECP
3184,HECW,medium_airport,Cairo West Air Base,30.107943,30.915222,535.0,AF,EG,EG-GZ,Cairo,no,,,HECW,,,https://en.wikipedia.org/wiki/Cairo_West_Air_Base,CWE
3186,HEGN,large_airport,Hurghada International Airport,27.176776,33.796692,32.0,AF,EG,EG-BA,Hurghada,yes,HEGN,HRG,HEGN,,,https://en.wikipedia.org/wiki/Hurghada_International_Airport,"Al Ghardaqah, الغردقة"
3188,HEGR,medium_airport,El Jora Airport,31.078138,34.153131,331.0,AS,EG,EG-SIN,El Jora,no,,EGH,HEGR,,,https://en.wikipedia.org/wiki/El_Gora_Airport,
3189,HEGS,medium_airport,Jiyanklis Air Base,30.819799,30.1912,49.0,AF,EG,EG-BH,Abu El Matamir,no,,,HEGS,,,,
2383,HEIS,medium_airport,Ismailia Air Base,30.597951,32.235689,43.0,AF,EG,EG-IS,Ismailia,no,,,HEIS,,,https://en.wikipedia.org/wiki/Ismailia_Air_Base,"RAF Ismailia, Al Ismailiya, Ismailia Airfield, القوات الجوية المصرية‎"
3191,HELX,medium_airport,Luxor International Airport,25.671037,32.706451,276.0,AF,EG,EG-LX,Luxor,yes,HELX,LXR,HELX,,,https://en.wikipedia.org/wiki/Luxor_International_Airport,
3192,HEMA,medium_airport,Marsa Alam International Airport,25.555548,34.59245,213.0,AF,EG,EG-BA,Marsa Alam,yes,HEMA,RMF,HEMA,,http://www.marsa-alam-airport.com,https://en.wikipedia.org/wiki/Marsa_Alam_International_Airport,
3193,HEMM,medium_airport,Marsa Matruh International Airport,31.325464,27.221716,75.0,AF,EG,EG-MT,Marsa Matruh,yes,HEMM,MUH,HEMM,,,https://en.wikipedia.org/wiki/Mersa_Matruh_Airport,
3196,HEPS,medium_airport,Port Said International Airport,31.279285,32.240582,10.0,AF,EG,EG-PTS,Port Said,no,HEPS,PSD,HEPS,,http://en.wikipedia.org/wiki/Port_Said_Airport,https://en.wikipedia.org/wiki/Port_Said_Airport,El Gamil
3197,HESC,medium_airport,Saint Catherine International Airport,28.684601,34.062681,4402.0,AS,EG,EG-JS,Saint Catherine,no,HESC,SKV,HESC,,,https://en.wikipedia.org/wiki/St._Catherine_International_Airport,
300893,HESG,large_airport,Suhaj Mubarak International Airport,26.342515,31.743017,322.0,AF,EG,EG-SHG,Suhaj,yes,HESG,HMB,HESG,,,https://en.wikipedia.org/wiki/Sohag_International_Airport,"HEMK, Mubarak International Airport"
3198,HESH,large_airport,Sharm El Sheikh International Airport,27.977272,34.394717,191.0,AS,EG,EG-JS,Sharm El Sheikh,yes,HESH,SSH,HESH,,,https://en.wikipedia.org/wiki/Sharm_el-Sheikh_International_Airport,
3199,HESN,medium_airport,Aswan International Airport,23.968137,32.824445,650.0,AF,EG,EG-ASN,Aswan,yes,HESN,ASW,HESN,,,https://en.wikipedia.org/wiki/Aswan_International_Airport,
335334,HESX,medium_airport,Sphinx International Airport,30.108078,30.889252,482.0,AF,EG,EG-GZ,Al Jiza,yes,,SPX,HESX,,,https://en.wikipedia.org/wiki/Sphinx_International_Airport,
3200,HETB,medium_airport,Taba International Airport,29.594496,34.775752,2425.0,AS,EG,EG-JS,Taba,yes,HETB,TCP,HETB,,,https://en.wikipedia.org/wiki/Taba_International_Airport,
3202,HHAS,medium_airport,Asmara International Airport,15.291899681091309,38.91070175170898,7661.0,AF,ER,ER-SK,Asmara,yes,HHAS,ASM,HHAS,,,https://en.wikipedia.org/wiki/Asmara_International_Airport,
3203,HHMS,medium_airport,Massawa International Airport,15.67,39.370098,194.0,AF,ER,ER-SK,Massawa,no,HHMS,MSW,HHMS,,,https://en.wikipedia.org/wiki/Massawa_International_Airport,
3204,HHSB,medium_airport,Assab International Airport,13.0718,42.645,46.0,AF,ER,ER-DK,Assab,yes,HHSB,ASA,HHSB,,,https://en.wikipedia.org/wiki/Assab_International_Airport,
3247,HJJJ,large_airport,Juba International Airport,4.87201,31.601101,1513.0,AF,SS,SS-EC,Juba,yes,HJJJ,JUB,HJJJ,,,https://en.wikipedia.org/wiki/Juba_Airport,"JIA, HSSJ"
28481,HKAM,medium_airport,Amboseli Airport,-2.645050048828125,37.25310134887695,3755.0,AF,KE,KE-700,Amboseli National Park,yes,HKAM,ASV,HKAM,,,https://en.wikipedia.org/wiki/Amboseli_Airport,Maasai Amboseli Game Reserve
3205,HKEL,medium_airport,Eldoret International Airport,0.4044579863548279,35.23889923095703,6941.0,AF,KE,KE-700,Eldoret,yes,HKEL,EDL,HKEL,,http://www.kenyaairports.co.ke/kaa/airports/eldoret/,https://en.wikipedia.org/wiki/Eldoret_International_Airport,HKED
3206,HKJK,large_airport,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,5330.0,AF,KE,KE-110,Nairobi,yes,HKJK,NBO,HKJK,,http://www.kenyaairports.com/jkia/IndexJkia.php,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport"
3208,HKKI,medium_airport,Kisumu Airport,-0.0861390009522438,34.72890090942383,3734.0,AF,KE,KE-600,Kisumu,yes,HKKI,KIS,HKKI,,http://www.kenyaairports.co.ke/kaa/airports/kisumu/,https://en.wikipedia.org/wiki/Kisumu_Airport,
3209,HKKT,medium_airport,Kitale Airport,0.971989,34.958599,6070.0,AF,KE,KE-700,Kitale,no,HKKT,KTL,HKKT,,,https://en.wikipedia.org/wiki/Kitale_Airport,
3210,HKLK,medium_airport,Lokichogio Airport,4.20412,34.348202,2074.0,AF,KE,KE-700,Lokichogio,no,HKLK,LKG,HKLK,,http://www.kenyaairports.co.ke/kaa/airports/loki/,https://en.wikipedia.org/wiki/Lokichogio_Airport,
3211,HKLO,medium_airport,Lodwar Airport,3.12197,35.6087,1715.0,AF,KE,KE-700,Lodwar,no,HKLO,LOK,HKLO,,,https://en.wikipedia.org/wiki/Lodwar_Airport,
3212,HKLU,medium_airport,Manda Airport,-2.252431,40.912892,20.0,AF,KE,KE-300,Lamu,yes,HKLU,LAU,HKLU,,http://www.kenyaairports.co.ke/kaa/airports/airstrips/manda_intro.html,https://en.wikipedia.org/wiki/Manda_Airport,
31988,HKML,medium_airport,Malindi Airport,-3.2293100357055664,40.10169982910156,80.0,AF,KE,KE-300,Malindi,yes,HKML,MYD,HKML,,http://www.kenyaairports.co.ke/kaa/airports/malindi/,https://en.wikipedia.org/wiki/Malindi_Airport,
3213,HKMO,large_airport,Moi International Airport,-4.03483,39.5942,200.0,AF,KE,KE-300,Mombasa,yes,HKMO,MBA,HKMO,,http://www.kenyaairports.co.ke/kaa/airports/moi/,https://en.wikipedia.org/wiki/Moi_International_Airport,"Mombasa, Port Reitz"
31594,HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,5200.0,AF,KE,KE-700,Masai Mara,yes,,MRE,HKMS,,,https://en.wikipedia.org/wiki/Mara_Serena_Airport,6100
32066,HKNL,medium_airport,Nanyuki Airport,-0.062399,37.041008,6250.0,AF,KE,KE-200,Nanyuki,yes,,NYK,HKNL,,,https://en.wikipedia.org/wiki/Nanyuki_Airport,
3215,HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,5536.0,AF,KE,KE-110,Nairobi,yes,HKNW,WIL,HKNW,,http://www.kenyaairports.co.ke/kaa/airports/wilson/,https://en.wikipedia.org/wiki/Wilson_Airport,WLN
44467,HKNY,medium_airport,Laikipia Air Base,0.032933,37.026901,,AF,KE,KE-700,Nanyuki,no,HKNY,,HKNY,,,,
3216,HKRE,medium_airport,Moi Air Base,-1.27726995945,36.8623008728,5336.0,AF,KE,KE-110,Nairobi,no,,,HKRE,,,https://en.wikipedia.org/wiki/Moi_Air_Base,"RAF Eastleigh, Eastleigh Airport"
3217,HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,770.0,AF,KE,KE-500,Wajir,yes,HKWJ,WJR,HKWJ,,,https://en.wikipedia.org/wiki/Wajir_Airport,
4582,HL56,medium_airport,Matan al-Sarra Air Base,21.6877,21.8309,1769.0,AF,LY,LY-KF,,no,,,HL56,HL56,,https://en.wikipedia.org/wiki/Maaten_al-Sarra_Air_Base,
4594,HL68,medium_airport,Bombah Airport,32.4529,23.118601,33.0,AF,LY,LY-DR,Bombah,no,,,HLBU,,,,Al Bunbah North Air Base
4602,HL77,medium_airport,Okba Ibn Nafa Air Base,32.473400116,11.8978996277,253.0,AF,LY,LY-NQ,,no,,,,,,,
3219,HLGD,medium_airport,Sirt International Airport / Ghardabiya Airbase,31.063499,16.594999,267.0,AF,LY,LY-SR,Sirt,no,HLGD,SRX,HLGD,,,https://en.wikipedia.org/wiki/Ghardabiya_Airbase,"Gardabiya, Sirte"
3221,HLGT,medium_airport,Ghat Airport,25.1455993652,10.1426000595,2296.0,AF,LY,LY-GT,Ghat,yes,HLGT,GHT,HLGT,,,https://en.wikipedia.org/wiki/Ghat_Airport,
